CurrentEquipmentDays,MonthsInService,MonthlyMinutes,PercChangeMinutes,TotalRecurringCharge,OffPeakCallsInOut,PercChangeRevenues,MonthlyRevenue,PeakCallsInOut,OverageMinutes,ReceivedCalls,UnansweredCalls,Churn
374.0,13,479.0,-59.0,10.0,71.0,-6.8,16.77,106.0,0.0,131.0,26.0,0
411.0,14,62.0,-6.0,10.0,0.0,-0.2,10.15,0.0,0.0,0.0,0.0,0
101.0,15,376.0,-376.0,20.0,115.0,-73.9,29.92,219.7,41.0,116.7,63.7,0
376.0,13,510.0,218.0,40.0,0.0,41.8,61.62,0.0,54.0,0.0,0.0,1
330.0,11,647.0,111.0,60.0,0.0,0.0,54.98,0.0,0.0,0.0,0.0,0
200.0,11,118.0,18.0,40.0,16.3,0.0,33.99,37.0,0.0,9.3,5.0,1
268.0,9,1390.0,113.0,73.0,324.3,-53.2,135.19,276.7,197.0,360.8,116.0,0
437.0,15,304.0,3.0,40.0,49.7,10.4,46.39,57.0,0.0,74.3,22.0,0
19.0,13,1478.0,1023.0,80.0,64.7,90.7,171.28,57.3,178.0,186.6,21.0,0
330.0,11,139.0,17.0,10.0,0.0,-0.5,10.49,0.0,0.0,0.0,0.0,1
76.0,13,450.0,215.0,75.0,72.7,40.2,78.01,103.0,38.0,61.0,36.3,0
330.0,11,170.0,62.0,43.0,0.0,4.3,34.26,0.0,3.0,0.0,0.0,0
268.0,9,221.0,94.0,40.0,38.3,1.0,31.0,57.7,0.0,29.1,5.0,0
330.0,11,1281.0,-506.0,70.0,0.0,-51.8,117.73,0.0,178.0,0.0,0.0,0
88.0,15,596.0,152.0,40.0,126.7,2.0,41.96,78.0,1.0,152.7,17.0,0
62.0,13,343.0,-43.0,50.0,62.3,-0.3,55.45,116.3,0.0,96.2,25.7,1
437.0,15,550.0,-42.0,55.0,0.0,-15.4,55.37,0.0,0.0,0.0,0.0,0
330.0,11,111.0,-111.0,25.0,5.7,-43.1,21.12,10.0,12.0,14.6,6.0,1
376.0,13,0.0,0.0,5.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1
268.0,9,420.0,24.0,47.0,0.0,-30.1,60.13,0.0,63.0,0.0,0.0,0
376.0,13,50.0,-50.0,10.0,0.0,-1.4,15.43,0.0,0.0,0.0,0.0,1
94.0,15,810.0,60.0,50.0,102.3,-13.7,95.13,168.0,135.0,209.0,23.7,0
139.0,13,770.0,186.0,120.0,55.0,6.0,126.31,231.3,0.0,81.8,27.3,0
330.0,11,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1
330.0,11,601.0,165.0,40.0,0.0,42.0,91.89,0.0,175.0,0.0,0.0,1
323.0,11,180.0,6.0,40.0,0.0,-2.6,42.3,0.0,17.0,0.0,0.0,1
179.0,11,1443.0,-128.0,60.0,142.7,0.3,65.79,101.7,16.0,255.4,103.3,1
376.0,13,272.0,77.0,40.0,0.0,7.1,36.7,0.0,7.0,0.0,0.0,0
330.0,11,781.0,105.0,76.0,60.7,-90.9,192.84,142.7,316.0,246.8,16.3,1
268.0,9,743.0,75.0,60.0,0.0,-2.0,51.94,0.0,5.0,0.0,0.0,0
330.0,11,869.0,341.0,70.0,174.7,24.0,106.17,134.0,30.0,42.0,70.7,1
330.0,11,568.0,-4.0,66.0,219.7,-8.7,58.68,114.0,0.0,155.5,67.7,0
30.0,11,2681.0,-179.0,122.0,360.3,117.8,252.04,550.0,418.0,913.7,93.0,1
330.0,11,442.0,110.0,40.0,0.0,12.7,44.25,0.0,41.0,0.0,0.0,1
376.0,13,449.0,-129.0,56.0,47.7,4.5,45.54,97.3,0.0,84.9,34.0,0
323.0,11,660.0,908.0,40.0,0.0,60.5,52.13,0.0,0.0,0.0,0.0,0
168.0,15,264.0,2.0,40.0,0.0,-1.3,35.27,0.0,2.0,0.0,0.0,0
330.0,11,123.0,21.0,42.0,0.0,-2.5,32.49,0.0,0.0,0.0,0.0,0
437.0,15,73.0,-64.0,40.0,0.0,0.0,29.99,0.0,0.0,0.0,0.0,0
66.0,15,1017.0,-288.0,56.0,151.0,-35.4,90.43,263.0,113.0,446.2,42.3,0
330.0,11,362.0,-90.0,67.0,0.0,-3.8,53.84,0.0,0.0,0.0,0.0,1
376.0,13,621.0,-96.0,59.0,35.0,-10.8,56.47,159.7,22.0,183.9,18.3,1
330.0,11,16.0,-16.0,40.0,0.0,0.0,29.99,0.0,0.0,0.0,0.0,0
330.0,11,524.0,-238.0,40.0,0.0,0.0,30.34,0.0,0.0,0.0,0.0,0
388.0,15,285.0,-105.0,50.0,63.0,0.8,27.89,96.7,0.0,79.3,26.7,0
103.0,15,2074.0,706.0,95.0,143.0,7.3,88.69,245.0,20.0,300.5,486.0,0
376.0,13,860.0,-58.0,48.0,122.7,-42.7,82.65,120.7,4.0,220.8,105.7,0
85.0,13,742.0,-310.0,45.0,157.0,-49.4,49.39,68.0,30.0,224.3,30.7,1
436.0,15,68.0,5.0,40.0,0.0,-1.2,31.24,0.0,0.0,0.0,0.0,0
107.0,13,875.0,-1.0,50.0,0.0,0.0,39.99,0.0,0.0,0.0,0.0,0
436.0,15,66.0,0.0,40.0,0.0,-1.0,31.03,0.0,0.0,0.0,0.0,0
267.0,9,1729.0,139.0,60.0,319.7,7.7,62.23,183.7,36.0,466.4,108.7,0
220.0,15,766.0,-70.0,45.0,126.0,-0.1,35.08,111.0,0.0,129.5,50.7,0
375.0,13,90.0,-1.0,45.0,0.0,-0.2,30.24,0.0,0.0,0.0,0.0,0
375.0,13,236.0,586.0,25.0,25.0,27.3,46.74,33.7,41.0,20.8,29.0,0
329.0,11,94.0,-73.0,40.0,0.0,0.1,30.3,0.0,0.0,0.0,0.0,0
67.0,11,874.0,204.0,60.0,81.3,15.0,58.49,117.0,26.0,264.1,15.0,0
329.0,11,98.0,-18.0,40.0,10.7,-0.4,34.69,35.7,0.0,15.0,12.0,1
316.0,11,276.0,-224.0,37.0,0.0,-11.7,46.09,0.0,34.0,0.0,0.0,1
375.0,13,94.0,27.0,40.0,0.0,-1.3,31.32,0.0,0.0,0.0,0.0,0
280.0,13,702.0,-6.0,60.0,120.3,0.2,50.19,92.0,0.0,187.2,86.0,0
267.0,9,498.0,-161.0,50.0,51.0,1.8,65.56,145.3,0.0,93.9,13.7,0
329.0,11,326.0,30.0,40.0,0.0,16.7,34.27,0.0,0.0,0.0,0.0,0
329.0,11,288.0,-78.0,55.0,0.0,-1.3,51.31,0.0,0.0,0.0,0.0,1
44.0,13,484.0,46.0,40.0,96.7,10.7,42.02,98.0,14.0,162.5,32.3,0
329.0,11,1470.0,-139.0,60.0,0.0,-7.0,100.68,0.0,70.0,0.0,0.0,1
329.0,11,320.0,30.0,85.0,0.0,0.7,76.23,0.0,0.0,0.0,0.0,0
267.0,9,582.0,190.0,45.0,0.0,0.0,36.06,0.0,1.0,0.0,0.0,0
267.0,9,179.0,-2.0,40.0,0.0,-0.4,30.36,0.0,0.0,0.0,0.0,0
329.0,11,712.0,-657.0,45.0,0.0,-7.9,38.73,0.0,8.0,0.0,0.0,1
125.0,11,619.0,-619.0,45.0,220.3,-37.6,57.59,198.3,26.0,124.3,42.0,1
436.0,15,432.0,63.0,10.0,0.0,2.5,10.85,0.0,2.0,0.0,0.0,0
329.0,11,27.0,23.0,40.0,0.0,0.0,29.99,0.0,0.0,0.0,0.0,0
121.0,9,284.0,-57.0,40.0,20.0,-11.1,44.97,42.3,0.0,61.1,18.0,0
436.0,15,55.0,-46.0,40.0,9.3,0.0,29.99,23.7,0.0,23.7,4.7,0
436.0,15,178.0,-96.0,40.0,0.0,0.0,29.99,0.0,0.0,0.0,0.0,0
267.0,9,16.0,-16.0,40.0,0.3,7.4,26.63,0.7,0.0,0.0,3.3,0
267.0,9,399.0,-52.0,40.0,131.7,-0.3,30.26,101.7,0.0,162.6,33.0,0
436.0,15,762.0,64.0,70.0,127.0,2.2,50.74,198.7,0.0,176.6,106.3,0
329.0,11,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1
236.0,11,636.0,161.0,50.0,179.0,-2.2,48.15,171.3,5.0,110.4,46.7,0
267.0,9,438.0,-119.0,40.0,0.0,-26.6,56.64,0.0,72.0,0.0,0.0,0
375.0,13,6.0,4.0,20.0,0.0,0.0,19.99,0.0,0.0,0.0,0.0,1
436.0,15,19.0,4.0,10.0,0.0,-7.5,7.5,0.0,0.0,0.0,0.0,1
267.0,9,40.0,-6.0,43.0,0.7,-21.9,37.11,0.3,0.0,0.0,1.0,1
329.0,11,306.0,171.0,60.0,0.0,0.0,53.99,0.0,0.0,0.0,0.0,1
329.0,11,1389.0,-652.0,60.0,0.0,-52.2,118.86,0.0,58.0,0.0,0.0,1
375.0,13,349.0,-200.0,10.0,0.0,-4.7,15.69,0.0,14.0,0.0,0.0,0
267.0,9,1216.0,159.0,45.0,0.0,3.0,31.97,0.0,0.0,0.0,0.0,0
267.0,9,100.0,80.0,40.0,0.0,-0.8,31.53,0.0,3.0,0.0,0.0,0
100.0,15,488.0,-85.0,62.0,53.7,-38.6,113.02,92.7,19.0,81.8,23.0,0
436.0,15,224.0,-50.0,40.0,0.0,2.5,31.04,0.0,0.0,0.0,0.0,0
375.0,13,392.0,97.0,60.0,0.0,10.3,68.18,0.0,0.0,0.0,0.0,0
436.0,15,273.0,39.0,40.0,0.0,-0.8,30.83,0.0,0.0,0.0,0.0,0
267.0,9,151.0,-151.0,18.0,26.0,-26.3,26.27,28.3,11.0,10.7,16.3,0
267.0,9,141.0,-41.0,40.0,13.3,-0.5,34.52,29.3,0.0,9.6,9.0,0
375.0,13,648.0,112.0,60.0,55.0,2.0,50.98,97.7,0.0,54.0,13.3,0
329.0,11,68.0,-44.0,10.0,9.0,7.0,3.02,16.3,2.0,15.3,4.3,0
250.0,9,256.0,-18.0,40.0,0.0,0.0,30.36,0.0,0.0,0.0,0.0,0
13.0,11,757.0,181.0,60.0,76.0,4.9,51.63,90.0,5.0,224.0,13.3,0
329.0,11,128.0,3.0,38.0,43.3,-6.1,28.3,42.0,0.0,29.5,20.3,0
436.0,15,383.0,-77.0,40.0,0.0,-4.6,34.63,0.0,13.0,0.0,0.0,0
395.0,15,762.0,248.0,35.0,103.3,14.8,51.58,135.7,43.0,237.1,21.0,0
436.0,15,658.0,88.0,60.0,0.0,-2.2,65.96,0.0,51.0,0.0,0.0,0
1.0,11,631.0,-283.0,40.0,40.3,-67.9,97.89,70.7,188.0,149.5,38.7,0
436.0,15,31.0,13.0,50.0,0.0,13.1,49.45,0.0,1.0,0.0,0.0,0
436.0,15,56.0,14.0,40.0,0.0,0.0,29.99,0.0,0.0,0.0,0.0,1
329.0,11,647.0,175.0,30.0,50.0,20.9,97.73,41.0,109.0,120.5,13.7,0
375.0,13,199.0,-72.0,40.0,0.0,0.9,34.67,0.0,2.0,0.0,0.0,0
267.0,9,123.0,-123.0,30.0,22.3,-11.8,41.77,21.0,33.0,12.6,17.0,1
267.0,9,533.0,170.0,50.0,0.0,67.6,99.19,0.0,117.0,0.0,0.0,0
436.0,15,573.0,908.0,10.0,0.0,179.4,70.6,0.0,202.0,0.0,0.0,1
329.0,11,40.0,78.0,23.0,4.3,24.4,19.1,9.3,8.0,2.2,6.7,1
436.0,15,443.0,-206.0,50.0,0.0,-14.8,55.21,0.0,43.0,0.0,0.0,1
267.0,9,1131.0,240.0,60.0,144.7,86.0,130.29,285.7,240.0,272.4,52.0,0
329.0,11,449.0,-213.0,40.0,0.0,-22.5,52.49,0.0,91.0,0.0,0.0,1
375.0,13,255.0,-127.0,50.0,0.0,-36.1,36.14,0.0,15.0,0.0,0.0,0
238.0,15,179.0,-66.0,40.0,31.3,0.4,31.36,43.0,0.0,61.5,21.0,1
329.0,11,232.0,-20.0,40.0,0.0,-0.5,30.48,0.0,0.0,0.0,0.0,0
329.0,11,404.0,-170.0,40.0,0.0,-43.3,73.33,0.0,97.0,0.0,0.0,0
267.0,9,996.0,138.0,70.0,0.0,-5.1,70.04,0.0,25.0,0.0,0.0,0
0.0,11,1853.0,-182.0,60.0,506.3,-28.4,90.67,251.3,132.0,662.4,96.7,1
435.0,15,544.0,-28.0,57.0,24.0,-30.6,67.36,129.3,26.0,130.7,18.3,0
155.0,15,307.0,-18.0,60.0,10.7,3.4,51.57,74.0,0.0,6.6,23.7,1
374.0,13,1303.0,-118.0,42.0,134.0,-31.2,94.08,123.7,198.0,413.3,123.0,0
44.0,15,1108.0,85.0,95.0,99.0,7.2,104.51,244.7,0.0,154.0,41.0,0
328.0,11,512.0,207.0,49.0,0.0,-2.4,72.1,0.0,22.0,0.0,0.0,1
37.0,11,268.0,-122.0,40.0,5.7,3.3,31.1,23.7,0.0,7.9,19.7,1
435.0,15,304.0,188.0,35.0,0.0,-0.2,30.18,0.0,0.0,0.0,0.0,0
349.0,13,275.0,55.0,45.0,0.0,0.0,34.99,0.0,0.0,0.0,0.0,1
328.0,11,25.0,-4.0,40.0,0.0,0.0,29.99,0.0,0.0,0.0,0.0,1
328.0,11,339.0,111.0,40.0,0.0,0.0,29.99,0.0,0.0,0.0,0.0,1
266.0,9,661.0,57.0,60.0,0.0,-0.5,50.52,0.0,0.0,0.0,0.0,0
266.0,9,203.0,-129.0,50.0,0.0,-1.3,45.31,0.0,1.0,0.0,0.0,0
266.0,9,505.0,-85.0,60.0,0.0,-0.4,50.44,0.0,0.0,0.0,0.0,0
374.0,13,478.0,53.0,10.0,0.0,24.9,19.48,0.0,22.0,0.0,0.0,0
266.0,9,232.0,-78.0,45.0,0.0,-44.2,46.19,0.0,53.0,0.0,0.0,1
266.0,9,480.0,336.0,38.0,60.0,28.9,104.78,76.0,190.0,70.0,52.7,0
435.0,15,389.0,-389.0,45.0,176.0,-50.0,55.04,198.7,33.0,274.3,4.7,1
116.0,9,2590.0,746.0,85.0,661.7,83.6,166.12,590.0,292.0,660.7,163.7,0
180.0,15,473.0,129.0,45.0,99.7,47.8,59.9,73.3,60.0,84.5,18.0,1
328.0,11,649.0,-106.0,85.0,0.0,-1.2,76.23,0.0,0.0,0.0,0.0,0
407.0,15,364.0,-5.0,40.0,23.7,-7.6,51.71,110.7,42.0,59.3,14.3,0
266.0,9,139.0,153.0,10.0,0.0,18.1,25.14,0.0,29.0,0.0,0.0,1
328.0,11,409.0,-367.0,22.0,0.0,-32.6,32.54,0.0,44.0,0.0,0.0,0
130.0,11,621.0,334.0,28.0,132.0,9.0,51.19,99.0,74.0,91.6,51.3,1
328.0,11,102.0,-102.0,21.0,16.7,-14.9,14.91,15.7,0.0,15.8,16.0,0
299.0,15,323.0,135.0,60.0,48.7,1.1,67.39,42.0,23.0,57.9,11.7,0
435.0,15,203.0,-93.0,40.0,0.0,6.8,23.23,0.0,0.0,0.0,0.0,0
435.0,15,79.0,-75.0,60.0,0.0,-0.7,54.73,0.0,0.0,0.0,0.0,1
328.0,11,544.0,-236.0,30.0,0.0,-48.7,92.37,0.0,103.0,0.0,0.0,0
266.0,9,604.0,234.0,60.0,0.0,9.4,59.61,0.0,43.0,0.0,0.0,0
20.0,9,169.0,118.0,60.0,11.7,1.8,51.18,15.0,0.0,2.9,4.0,0
328.0,11,1186.0,909.0,85.0,292.3,1.5,83.48,296.3,0.0,156.2,158.3,0
328.0,11,284.0,4.0,40.0,47.0,0.5,30.48,32.3,0.0,98.8,12.0,0
374.0,13,314.0,-314.0,16.0,25.3,-22.9,22.89,51.7,38.0,38.4,12.3,0
328.0,11,234.0,-38.0,10.0,0.0,-5.5,15.6,0.0,22.0,0.0,0.0,1
328.0,11,288.0,-78.0,40.0,0.0,-0.1,30.09,0.0,0.0,0.0,0.0,1
435.0,15,439.0,94.0,45.0,0.0,-0.3,35.31,0.0,0.0,0.0,0.0,1
372.0,13,460.0,-140.0,60.0,72.3,0.0,50.34,135.3,0.0,131.6,38.3,1
328.0,11,0.0,0.0,30.0,0.0,0.0,29.99,0.0,0.0,0.0,0.0,1
69.0,15,1595.0,648.0,85.0,125.3,155.0,229.27,388.7,543.0,632.0,89.3,0
266.0,9,255.0,194.0,34.0,40.3,7.8,33.72,37.3,3.0,9.4,12.7,0
187.0,15,178.0,-178.0,50.0,41.7,21.8,32.23,27.0,0.0,17.5,11.7,0
435.0,15,192.0,113.0,40.0,0.0,0.0,29.99,0.0,0.0,0.0,0.0,0
328.0,11,791.0,600.0,44.0,52.3,4.2,36.38,44.3,0.0,213.3,7.0,0
374.0,13,609.0,229.0,60.0,44.0,12.0,63.83,64.3,16.0,20.1,37.0,0
266.0,9,842.0,274.0,50.0,0.0,47.7,76.45,0.0,85.0,0.0,0.0,0
266.0,9,1.0,-1.0,40.0,0.3,-0.3,30.26,0.3,0.0,0.0,0.0,0
374.0,13,265.0,-144.0,40.0,15.7,-7.9,37.88,15.3,18.0,21.9,4.3,0
30.0,9,1484.0,532.0,45.0,105.3,13.1,241.44,93.3,562.0,244.9,71.0,0
188.0,15,2242.0,-5.0,160.0,119.7,-54.6,173.14,471.7,0.0,382.2,52.3,1
266.0,9,668.0,-62.0,75.0,81.3,-0.7,75.67,189.3,0.0,235.0,68.0,0
156.0,13,375.0,-81.0,40.0,91.3,-19.6,53.15,78.3,59.0,60.2,31.0,0
78.0,15,1049.0,583.0,70.0,60.0,1.5,60.48,37.0,0.0,98.5,35.0,0
25.0,9,574.0,632.0,45.0,57.3,-0.3,35.3,51.0,8.0,74.2,28.0,1
374.0,13,74.0,19.0,40.0,0.0,-0.2,30.21,0.0,0.0,0.0,0.0,0
328.0,11,180.0,14.0,40.0,0.0,0.8,31.92,0.0,0.0,0.0,0.0,1
372.0,13,746.0,229.0,45.0,0.0,27.9,44.88,0.0,28.0,0.0,0.0,0
258.0,9,511.0,240.0,45.0,0.0,-0.9,35.9,0.0,0.0,0.0,0.0,0
266.0,9,139.0,-46.0,40.0,0.0,-0.3,30.26,0.0,0.0,0.0,0.0,0
266.0,9,336.0,-40.0,40.0,0.0,1.7,31.92,0.0,0.0,0.0,0.0,0
329.0,13,44.0,-43.0,8.0,11.0,-6.2,8.41,19.0,0.0,6.1,2.0,0
86.0,13,573.0,-276.0,60.0,61.0,-22.5,74.83,152.7,72.0,153.4,46.7,0
328.0,11,429.0,49.0,40.0,0.0,7.1,34.1,0.0,12.0,0.0,0.0,0
328.0,11,726.0,-160.0,40.0,0.0,-58.6,111.67,0.0,225.0,0.0,0.0,1
435.0,15,142.0,16.0,40.0,0.0,0.2,30.73,0.0,0.0,0.0,0.0,0
328.0,11,106.0,-84.0,40.0,0.0,-1.3,35.31,0.0,0.0,0.0,0.0,0
205.0,11,459.0,-184.0,40.0,137.3,-9.3,46.3,141.3,29.0,157.5,55.3,1
328.0,11,34.0,6.0,45.0,0.0,-5.0,34.99,0.0,0.0,0.0,0.0,0
328.0,11,530.0,68.0,60.0,0.0,9.5,61.46,0.0,35.0,0.0,0.0,0
435.0,15,482.0,14.0,40.0,44.7,6.3,55.55,111.7,72.0,41.0,20.3,1
374.0,13,385.0,28.0,40.0,42.3,-0.9,31.89,100.3,4.0,56.1,15.0,1
78.0,9,92.0,-79.0,40.0,19.3,-11.5,42.68,17.0,0.0,8.6,31.7,0
435.0,15,641.0,-158.0,60.0,31.7,-13.7,63.72,162.3,46.0,363.3,7.7,0
76.0,11,1531.0,387.0,49.0,313.7,1.2,38.83,112.7,0.0,287.5,23.3,1
328.0,11,244.0,216.0,40.0,0.0,0.0,29.99,0.0,0.0,0.0,0.0,1
266.0,9,158.0,-12.0,50.0,0.0,-0.8,40.8,0.0,0.0,0.0,0.0,0
16.0,11,168.0,128.0,40.0,32.3,7.0,32.82,28.3,0.0,24.7,6.3,0
265.0,9,104.0,-99.0,5.0,8.3,-14.1,6.66,29.0,0.0,14.8,5.0,0
237.0,13,716.0,-24.0,36.0,143.3,40.0,64.14,106.0,53.0,207.8,20.0,1
373.0,13,134.0,-57.0,30.0,13.0,-2.5,34.49,56.3,0.0,18.8,9.0,1
35.0,9,291.0,125.0,55.0,14.7,-26.5,69.65,3.7,0.0,0.3,13.3,0
327.0,11,257.0,-11.0,40.0,0.0,0.0,29.99,0.0,0.0,0.0,0.0,0
327.0,11,207.0,-140.0,40.0,0.0,-25.5,57.45,0.0,0.0,0.0,0.0,0
90.0,9,53.0,-2.0,50.0,0.3,-10.3,62.3,18.7,0.0,0.3,2.3,0
373.0,13,1631.0,195.0,60.0,299.7,-0.9,50.87,189.0,2.0,497.1,110.3,1
373.0,13,829.0,365.0,53.0,0.0,-7.7,143.34,0.0,143.0,0.0,0.0,1
8.0,13,668.0,-136.0,47.0,124.0,6.1,38.31,158.7,10.0,99.0,55.3,0
231.0,15,285.0,-285.0,32.0,24.0,-8.8,38.82,45.0,40.0,22.2,11.7,1
265.0,9,273.0,19.0,40.0,26.7,-2.8,32.81,91.7,0.0,10.1,9.7,0
182.0,9,333.0,-333.0,70.0,85.3,2.0,61.96,55.3,0.0,117.2,36.3,0
434.0,15,1505.0,-239.0,115.0,0.0,36.4,123.04,0.0,55.0,0.0,0.0,1
434.0,15,302.0,-30.0,40.0,0.0,-7.0,36.98,0.0,13.0,0.0,0.0,0
434.0,15,202.0,-58.0,30.0,0.0,1.6,30.95,0.0,0.0,0.0,0.0,0
373.0,13,47.0,-8.0,10.0,0.0,-0.2,10.25,0.0,0.0,0.0,0.0,1
106.0,15,2852.0,-350.0,95.0,737.7,2.1,86.93,490.7,77.0,782.7,204.0,0
421.0,14,741.0,269.0,45.0,0.0,5.0,37.32,0.0,5.0,0.0,0.0,0
265.0,9,10.0,-10.0,15.0,0.0,-2.5,12.54,0.0,0.0,0.0,0.0,1
38.0,11,404.0,48.0,40.0,48.3,-14.7,46.67,101.3,2.0,56.5,33.0,0
33.0,13,474.0,-474.0,60.0,104.3,-43.2,93.23,165.7,94.0,100.8,105.0,1
104.0,13,364.0,-28.0,40.0,45.7,-17.3,53.29,82.3,47.0,105.0,19.3,0
434.0,15,1266.0,167.0,51.0,143.7,47.8,177.68,250.0,316.0,261.7,372.3,0
434.0,15,148.0,-48.0,70.0,14.7,0.0,63.99,64.7,0.0,17.8,10.7,0
373.0,13,908.0,86.0,75.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0
95.0,11,1450.0,31.0,95.0,139.7,-16.1,102.11,306.3,18.0,293.1,76.3,0
434.0,15,426.0,88.0,5.0,0.0,-5.0,4.96,0.0,0.0,0.0,0.0,0
373.0,13,125.0,-34.0,40.0,0.0,0.0,29.99,0.0,0.0,0.0,0.0,0
327.0,11,17.0,-17.0,50.0,0.0,0.0,39.99,0.0,0.0,0.0,0.0,1
327.0,11,833.0,-157.0,60.0,0.0,0.8,59.54,0.0,19.0,0.0,0.0,0
373.0,13,1266.0,188.0,41.0,0.0,1.0,38.95,0.0,4.0,0.0,0.0,0
265.0,9,300.0,-240.0,30.0,0.0,-29.5,59.5,0.0,76.0,0.0,0.0,1
327.0,11,385.0,95.0,40.0,0.0,2.5,35.24,0.0,15.0,0.0,0.0,0
373.0,13,1104.0,-1022.0,58.0,171.0,-187.2,202.34,224.0,486.0,309.5,94.0,0
434.0,15,255.0,68.0,40.0,0.0,-0.5,30.48,0.0,0.0,0.0,0.0,0
265.0,9,567.0,178.0,40.0,74.3,46.6,63.27,99.3,83.0,124.1,48.7,0
265.0,9,181.0,-65.0,40.0,0.0,-2.2,32.19,0.0,0.0,0.0,0.0,0
327.0,11,156.0,-20.0,40.0,0.0,-0.4,30.43,0.0,0.0,0.0,0.0,1
327.0,11,3.0,2.0,20.0,0.0,0.0,19.99,0.0,0.0,0.0,0.0,0
434.0,15,79.0,3.0,40.0,0.0,-2.5,34.48,0.0,0.0,0.0,0.0,0
205.0,9,349.0,-349.0,23.0,89.0,-108.5,65.0,98.3,50.0,94.9,6.7,0
327.0,11,130.0,-9.0,40.0,0.0,0.0,29.99,0.0,0.0,0.0,0.0,1
189.0,13,1012.0,114.0,49.0,106.3,10.7,72.89,115.0,89.0,232.8,44.0,0
265.0,9,316.0,-316.0,30.0,0.0,-31.4,61.44,0.0,48.0,0.0,0.0,1
434.0,15,614.0,-116.0,40.0,156.0,-21.5,54.5,173.0,63.0,138.0,130.3,0
327.0,11,93.0,4.0,40.0,0.0,-1.0,31.74,0.0,0.0,0.0,0.0,1
265.0,9,596.0,36.0,10.0,132.7,22.2,18.44,103.7,26.0,137.4,74.7,0
434.0,15,398.0,-52.0,40.0,0.0,-0.8,32.58,0.0,0.0,0.0,0.0,0
327.0,11,576.0,-197.0,60.0,0.0,-5.7,65.83,0.0,22.0,0.0,0.0,0
373.0,13,905.0,-70.0,60.0,0.0,-0.7,56.45,0.0,10.0,0.0,0.0,0
327.0,11,6.0,-2.0,30.0,0.0,0.0,19.99,0.0,0.0,0.0,0.0,1
327.0,11,384.0,-144.0,70.0,82.3,-18.7,43.74,101.7,0.0,77.7,0.0,1
373.0,13,810.0,-622.0,49.0,0.0,-34.6,76.59,0.0,92.0,0.0,0.0,1
368.0,13,464.0,68.0,57.0,0.0,-1.8,55.75,0.0,0.0,0.0,0.0,0
327.0,11,496.0,12.0,45.0,0.0,0.0,34.99,0.0,0.0,0.0,0.0,0
265.0,9,334.0,-58.0,40.0,0.0,-5.7,39.63,0.0,5.0,0.0,0.0,0
434.0,15,433.0,422.0,49.0,26.3,53.0,70.66,41.0,33.0,14.4,4.0,0
373.0,13,277.0,-8.0,40.0,32.7,-0.5,30.48,67.7,0.0,93.8,10.7,1
86.0,15,1728.0,327.0,39.0,205.0,12.6,223.24,191.0,400.0,431.9,234.7,1
373.0,13,119.0,-25.0,10.0,5.0,1.2,14.39,2.7,1.0,2.6,0.7,0
265.0,9,250.0,-6.0,85.0,0.0,-0.8,78.76,0.0,0.0,0.0,0.0,0
373.0,13,1012.0,132.0,40.0,0.0,26.2,54.15,0.0,61.0,0.0,0.0,1
173.0,11,3185.0,-58.0,91.0,548.0,-23.1,113.05,398.3,113.0,848.4,100.0,0
101.0,13,186.0,-27.0,40.0,0.0,0.0,29.99,0.0,0.0,0.0,0.0,0
327.0,11,210.0,-24.0,29.0,0.0,-25.1,25.09,0.0,6.0,0.0,0.0,1
372.0,13,1489.0,-100.0,45.0,0.0,35.3,141.31,0.0,295.0,0.0,0.0,1
264.0,9,125.0,-125.0,5.0,36.0,-15.1,5.09,14.3,0.0,30.9,15.7,0
433.0,15,66.0,-20.0,40.0,0.0,-0.3,30.3,0.0,0.0,0.0,0.0,1
372.0,13,42.0,-30.0,40.0,7.7,0.0,29.99,20.7,0.0,4.6,6.0,0
326.0,11,225.0,140.0,40.0,0.0,24.7,45.18,0.0,0.0,0.0,0.0,0
264.0,9,45.0,-13.0,40.0,0.0,4.3,25.68,0.0,0.0,0.0,0.0,0
372.0,13,368.0,-162.0,70.0,0.0,0.0,54.99,0.0,0.0,0.0,0.0,1
10.0,15,440.0,498.0,39.0,76.7,9.3,45.63,19.7,18.0,27.0,42.3,0
433.0,15,445.0,-28.0,55.0,0.0,-0.2,45.19,0.0,0.0,0.0,0.0,0
326.0,11,336.0,-6.0,40.0,0.0,-0.8,42.83,0.0,32.0,0.0,0.0,0
326.0,11,288.0,128.0,77.0,0.0,-4.8,74.74,0.0,0.0,0.0,0.0,1
264.0,9,509.0,-35.0,40.0,0.0,-24.7,58.73,0.0,68.0,0.0,0.0,1
326.0,11,290.0,-290.0,16.0,83.7,-42.4,42.41,55.7,70.0,107.1,30.0,0
106.0,13,2019.0,27.0,90.0,0.0,-35.2,125.3,0.0,106.0,0.0,0.0,0
433.0,15,1990.0,962.0,58.0,183.0,157.3,165.87,99.3,411.0,135.8,47.3,1
264.0,9,396.0,130.0,40.0,0.0,16.2,48.52,0.0,47.0,0.0,0.0,0
264.0,9,42.0,11.0,40.0,0.0,-2.0,32.02,0.0,0.0,0.0,0.0,0
